Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
128,0.98,0.17,1.58,1.54,stapler
129,0.98,0.17,1.58,1.54,stapler
130,0.98,0.17,1.58,1.54,stapler
131,0.98,0.17,1.58,1.54,stapler
132,0.98,0.17,1.59,1.54,stapler
133,0.98,0.17,1.59,1.54,stapler
134,0.99,0.17,1.58,1.54,stapler
135,0.99,0.17,1.59,1.54,stapler
136,0.99,0.17,1.59,1.54,stapler
137,0.99,0.17,1.58,1.54,stapler
138,0.99,0.17,1.58,1.54,stapler
139,0.99,0.17,1.58,1.54,stapler
140,0.99,0.17,1.58,1.54,stapler
141,0.99,0.17,1.58,1.54,stapler
142,0.99,0.17,1.59,1.54,stapler
143,0.98,0.17,1.58,1.54,stapler
144,0.99,0.17,1.59,1.54,stapler
145,0.99,0.17,1.59,1.54,stapler
146,0.99,0.17,1.59,1.54,stapler
147,0.99,0.16,1.58,1.54,stapler
148,0.99,0.17,1.59,1.54,stapler
149,0.99,0.16,1.59,1.54,stapler
150,0.99,0.17,1.58,1.54,stapler
0,0.0,0.0,1.78,1.77,stapler
1,0.0,0.0,1.78,1.77,stapler
2,0.0,0.0,1.78,1.77,stapler
3,0.0,0.0,1.78,1.77,stapler
4,0.0,0.0,1.6,1.63,stapler
5,0.52,0.42,1.54,1.54,stapler
6,1.67,1.84,1.54,1.53,stapler
7,1.94,2.26,1.54,1.54,stapler
8,2.02,2.32,1.54,1.55,stapler
9,2.02,2.2,1.53,1.54,stapler
10,2.02,2.13,1.53,1.55,stapler
11,2.03,2.08,1.53,1.55,stapler
12,2.03,2.03,1.53,1.55,stapler
13,2.03,2.03,1.54,1.55,stapler
14,2.03,2.02,1.54,1.55,stapler
15,2.04,2.0,1.54,1.55,stapler
16,2.04,2.01,1.54,1.55,stapler
17,2.04,2.01,1.54,1.55,stapler
18,2.04,2.01,1.55,1.55,stapler
19,2.05,2.0,1.54,1.56,stapler
20,2.05,1.99,1.55,1.55,stapler
21,2.05,1.99,1.55,1.55,stapler
22,2.05,1.99,1.55,1.55,stapler
23,2.05,1.99,1.55,1.56,stapler
24,2.05,1.99,1.55,1.56,stapler
25,2.05,1.98,1.55,1.56,stapler
26,2.05,1.98,1.55,1.56,stapler
27,2.04,1.98,1.55,1.56,stapler
28,2.04,1.98,1.55,1.56,stapler
29,2.04,1.98,1.56,1.56,stapler
30,2.05,1.99,1.56,1.56,stapler
31,2.04,1.99,1.56,1.56,stapler
32,2.05,1.98,1.55,1.56,stapler
33,2.04,1.98,1.56,1.56,stapler
34,2.05,1.98,1.56,1.56,stapler
35,2.05,1.98,1.56,1.56,stapler
36,2.05,1.97,1.56,1.56,stapler
37,2.05,1.96,1.56,1.56,stapler
38,2.05,1.96,1.55,1.56,stapler
39,2.05,1.97,1.56,1.56,stapler
40,2.06,1.97,1.56,1.57,stapler
41,2.05,1.97,1.56,1.56,stapler
42,2.05,1.97,1.57,1.57,stapler
43,2.05,1.97,1.56,1.57,stapler
44,2.05,1.97,1.56,1.57,stapler
45,2.06,1.97,1.56,1.57,stapler
46,2.06,1.97,1.56,1.56,stapler
47,2.06,1.97,1.56,1.56,stapler
48,2.06,1.97,1.56,1.57,stapler
49,2.05,1.98,1.56,1.57,stapler
50,2.06,1.97,1.56,1.57,stapler
51,2.06,1.97,1.56,1.57,stapler
52,2.05,1.98,1.57,1.57,stapler
53,2.05,1.97,1.57,1.57,stapler
54,2.06,1.97,1.57,1.57,stapler
55,2.06,1.96,1.57,1.57,stapler
56,2.06,1.96,1.57,1.57,stapler
