Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
114,0.28,1.4,1.6,1.57,battery
115,0.28,1.4,1.6,1.57,battery
116,0.28,1.39,1.6,1.57,battery
117,0.27,1.4,1.6,1.57,battery
118,0.28,1.4,1.6,1.57,battery
119,0.28,1.4,1.6,1.57,battery
120,0.28,1.4,1.6,1.57,battery
121,0.28,1.39,1.6,1.57,battery
122,0.28,1.4,1.6,1.57,battery
123,0.28,1.4,1.6,1.57,battery
124,0.28,1.4,1.6,1.57,battery
125,0.28,1.4,1.6,1.57,battery
126,0.28,1.4,1.6,1.57,battery
127,0.28,1.4,1.6,1.57,battery
128,0.28,1.4,1.6,1.57,battery
129,0.28,1.4,1.6,1.57,battery
130,0.27,1.4,1.6,1.57,battery
131,0.27,1.4,1.6,1.57,battery
132,0.28,1.4,1.6,1.57,battery
133,0.28,1.4,1.6,1.57,battery
134,0.28,1.4,1.6,1.57,battery
135,0.28,1.4,1.6,1.57,battery
136,0.28,1.4,1.6,1.57,battery
137,0.28,1.4,1.6,1.57,battery
138,0.28,1.4,1.6,1.57,battery
139,0.28,1.4,1.6,1.57,battery
140,0.28,1.4,1.6,1.57,battery
141,0.28,1.4,1.6,1.57,battery
142,0.28,1.4,1.6,1.57,battery
143,0.28,1.4,1.6,1.57,battery
144,0.28,1.4,1.6,1.57,battery
145,0.28,1.39,1.6,1.57,battery
146,0.28,1.39,1.6,1.57,battery
147,0.28,1.39,1.6,1.57,battery
148,0.28,1.4,1.6,1.57,battery
149,0.28,1.4,1.6,1.57,battery
150,0.28,1.39,1.6,1.57,battery
0,0.0,0.0,1.81,1.78,battery
1,0.0,0.0,1.8,1.78,battery
2,0.0,0.0,1.81,1.78,battery
3,0.0,0.0,1.8,1.78,battery
4,0.0,0.0,1.66,1.67,battery
5,0.0,0.0,1.55,1.56,battery
6,0.11,0.19,1.53,1.54,battery
7,0.21,0.84,1.54,1.55,battery
8,0.23,1.09,1.55,1.55,battery
9,0.24,1.24,1.56,1.55,battery
10,0.22,1.37,1.57,1.56,battery
11,0.22,1.44,1.57,1.56,battery
12,0.21,1.48,1.57,1.56,battery
13,0.21,1.51,1.57,1.56,battery
14,0.21,1.52,1.57,1.56,battery
15,0.21,1.52,1.57,1.56,battery
16,0.21,1.52,1.57,1.56,battery
17,0.2,1.53,1.57,1.56,battery
18,0.2,1.53,1.58,1.56,battery
19,0.2,1.53,1.58,1.56,battery
20,0.2,1.53,1.58,1.56,battery
21,0.2,1.54,1.58,1.56,battery
22,0.2,1.54,1.58,1.57,battery
23,0.19,1.54,1.58,1.56,battery
