Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
33,0.22,0.78,1.54,1.56,ethernet_adapter
34,0.22,0.78,1.54,1.56,ethernet_adapter
35,0.22,0.78,1.55,1.56,ethernet_adapter
36,0.22,0.78,1.54,1.56,ethernet_adapter
37,0.22,0.78,1.54,1.56,ethernet_adapter
38,0.22,0.78,1.53,1.56,ethernet_adapter
39,0.22,0.78,1.54,1.57,ethernet_adapter
40,0.22,0.78,1.54,1.57,ethernet_adapter
41,0.21,0.78,1.54,1.56,ethernet_adapter
42,0.22,0.79,1.55,1.56,ethernet_adapter
43,0.21,0.78,1.55,1.57,ethernet_adapter
44,0.21,0.78,1.55,1.56,ethernet_adapter
45,0.21,0.78,1.55,1.56,ethernet_adapter
46,0.21,0.78,1.55,1.57,ethernet_adapter
47,0.21,0.78,1.55,1.57,ethernet_adapter
48,0.21,0.78,1.55,1.56,ethernet_adapter
49,0.21,0.78,1.55,1.57,ethernet_adapter
50,0.21,0.78,1.55,1.57,ethernet_adapter
51,0.21,0.78,1.55,1.57,ethernet_adapter
52,0.21,0.79,1.55,1.57,ethernet_adapter
53,0.21,0.78,1.55,1.57,ethernet_adapter
54,0.21,0.78,1.55,1.57,ethernet_adapter
55,0.21,0.78,1.55,1.56,ethernet_adapter
56,0.21,0.78,1.55,1.57,ethernet_adapter
57,0.21,0.78,1.55,1.56,ethernet_adapter
58,0.21,0.78,1.55,1.57,ethernet_adapter
59,0.21,0.78,1.55,1.57,ethernet_adapter
60,0.21,0.78,1.55,1.57,ethernet_adapter
61,0.21,0.79,1.55,1.56,ethernet_adapter
62,0.22,0.78,1.55,1.57,ethernet_adapter
63,0.21,0.78,1.55,1.57,ethernet_adapter
64,0.21,0.78,1.55,1.57,ethernet_adapter
65,0.21,0.78,1.55,1.57,ethernet_adapter
66,0.2,0.78,1.55,1.57,ethernet_adapter
67,0.21,0.78,1.55,1.57,ethernet_adapter
68,0.21,0.79,1.55,1.57,ethernet_adapter
69,0.2,0.79,1.55,1.57,ethernet_adapter
70,0.21,0.79,1.55,1.57,ethernet_adapter
71,0.21,0.79,1.55,1.57,ethernet_adapter
72,0.21,0.78,1.55,1.57,ethernet_adapter
73,0.2,0.79,1.56,1.57,ethernet_adapter
74,0.21,0.79,1.56,1.57,ethernet_adapter
75,0.21,0.78,1.55,1.57,ethernet_adapter
76,0.21,0.79,1.55,1.57,ethernet_adapter
77,0.21,0.78,1.55,1.57,ethernet_adapter
78,0.22,0.78,1.55,1.57,ethernet_adapter
79,0.21,0.78,1.55,1.57,ethernet_adapter
80,0.21,0.79,1.55,1.57,ethernet_adapter
81,0.21,0.79,1.56,1.57,ethernet_adapter
82,0.21,0.78,1.55,1.57,ethernet_adapter
83,0.21,0.79,1.56,1.57,ethernet_adapter
84,0.21,0.78,1.56,1.57,ethernet_adapter
85,0.21,0.77,1.55,1.57,ethernet_adapter
86,0.2,0.78,1.56,1.57,ethernet_adapter
87,0.21,0.78,1.56,1.57,ethernet_adapter
88,0.21,0.78,1.55,1.57,ethernet_adapter
