Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
31,0.36,0.94,1.68,1.65,scissor
32,0.35,0.94,1.68,1.66,scissor
33,0.33,0.94,1.68,1.65,scissor
34,0.34,0.94,1.68,1.65,scissor
35,0.33,0.94,1.68,1.65,scissor
36,0.3,0.94,1.68,1.66,scissor
37,0.33,0.94,1.67,1.65,scissor
38,0.33,0.93,1.68,1.66,scissor
39,0.3,0.93,1.68,1.65,scissor
40,0.31,0.93,1.68,1.66,scissor
41,0.31,0.93,1.68,1.66,scissor
42,0.29,0.93,1.68,1.66,scissor
43,0.3,0.93,1.68,1.66,scissor
44,0.3,0.93,1.68,1.65,scissor
45,0.31,0.93,1.68,1.66,scissor
46,0.29,0.94,1.68,1.66,scissor
47,0.3,0.93,1.69,1.65,scissor
48,0.3,0.93,1.68,1.66,scissor
49,0.3,0.93,1.68,1.66,scissor
50,0.3,0.93,1.68,1.65,scissor
51,0.3,0.93,1.68,1.66,scissor
52,0.29,0.93,1.68,1.66,scissor
53,0.3,0.93,1.68,1.66,scissor
54,0.3,0.92,1.68,1.66,scissor
55,0.29,0.93,1.68,1.66,scissor
56,0.29,0.93,1.68,1.66,scissor
57,0.3,0.93,1.68,1.66,scissor
58,0.3,0.93,1.68,1.65,scissor
59,0.29,0.92,1.68,1.66,scissor
60,0.3,0.93,1.68,1.66,scissor
61,0.29,0.93,1.69,1.65,scissor
62,0.29,0.92,1.68,1.66,scissor
63,0.3,0.93,1.68,1.65,scissor
64,0.3,0.93,1.68,1.66,scissor
65,0.29,0.93,1.69,1.66,scissor
66,0.3,0.93,1.68,1.66,scissor
67,0.29,0.93,1.68,1.66,scissor
68,0.29,0.93,1.68,1.66,scissor
69,0.29,0.93,1.68,1.66,scissor
70,0.29,0.93,1.68,1.65,scissor
71,0.29,0.92,1.68,1.65,scissor
72,0.29,0.93,1.68,1.65,scissor
73,0.29,0.92,1.69,1.66,scissor
74,0.3,0.93,1.69,1.66,scissor
75,0.29,0.93,1.68,1.66,scissor
76,0.29,0.93,1.68,1.65,scissor
77,0.29,0.93,1.68,1.66,scissor
78,0.29,0.92,1.68,1.66,scissor
79,0.29,0.93,1.69,1.66,scissor
80,0.29,0.93,1.68,1.66,scissor
81,0.29,0.93,1.68,1.66,scissor
82,0.29,0.93,1.68,1.66,scissor
83,0.29,0.93,1.69,1.66,scissor
84,0.29,0.93,1.69,1.66,scissor
85,0.29,0.93,1.68,1.66,scissor
86,0.29,0.93,1.69,1.65,scissor
87,0.29,0.93,1.69,1.65,scissor
88,0.29,0.92,1.68,1.66,scissor
89,0.29,0.92,1.69,1.65,scissor
90,0.29,0.93,1.68,1.66,scissor
91,0.29,0.93,1.69,1.66,scissor
92,0.29,0.93,1.68,1.66,scissor
93,0.29,0.92,1.68,1.66,scissor
94,0.29,0.92,1.68,1.66,scissor
95,0.29,0.93,1.68,1.65,scissor
96,0.29,0.93,1.69,1.66,scissor
97,0.29,0.93,1.69,1.66,scissor
98,0.29,0.92,1.68,1.66,scissor
99,0.3,0.93,1.69,1.66,scissor
100,0.29,0.93,1.69,1.65,scissor
101,0.29,0.93,1.68,1.66,scissor
102,0.29,0.93,1.69,1.66,scissor
103,0.29,0.93,1.68,1.66,scissor
